ci95_high,ci95_low,failed_generations,mean,method,metric,n,prompt_sentiment_class,std
1.6934322011191398,1.092305769608356,0,1.369595873367507,fixed_beta_10,latency_per_token,20,neutral,0.750103728001851
3.3868644022382797,2.184611539216712,0,2.739191746735014,fixed_beta_10,total_latency,20,neutral,1.500207456003702
0.8,0.35,0,0.6,fixed_beta_30,target_sentiment_success,20,neutral,0.4898979485566356
0.794340638210997,0.36358339423313735,0,0.5999573505483567,fixed_beta_30,independent_sentiment_score,20,neutral,0.47349966429314216
0.8,0.35,0,0.6,fixed_beta_30,classifier_sentiment_success,20,neutral,0.4898979485566356
0.794340638210997,0.36358339423313735,0,0.5999573505483567,fixed_beta_30,classifier_target_probability,20,neutral,0.47349966429314216
0.4,0.05,0,0.2,fixed_beta_30,lexicon_sentiment_score,20,neutral,0.4
0.4,0.05,0,0.2,fixed_beta_30,lexicon_sentiment_success,20,neutral,0.4
49.38388385772705,30.81026487350464,0,39.05739793777466,fixed_beta_30,base_lm_perplexity,20,neutral,20.963942408968794
0.23774781201374232,0.21114746666495005,0,0.22507226646144946,fixed_beta_30,fluency,20,neutral,0.03199225284849738
0.184375,0.1125,0,0.14375,fixed_beta_30,coherence,20,neutral,0.0793036096278095
0.0,0.0,0,0.0,fixed_beta_30,repeated_unigram_rate,20,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_30,repeated_bigram_rate,20,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_30,repeated_trigram_rate,20,neutral,0.0
1.0,1.0,0,1.0,fixed_beta_30,distinct_1,20,neutral,0.0
1.0,0.75,0,0.9,fixed_beta_30,distinct_2,20,neutral,0.3
0.0,0.0,0,0.0,fixed_beta_30,distinct_3,20,neutral,0.0
2.0,2.0,0,2.0,fixed_beta_30,generation_length,20,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_30,eos_rate,20,neutral,0.0
1.7374492984439711,1.0100351296830923,0,1.3913681506499416,fixed_beta_30,latency_per_token,20,neutral,0.9439306282647988
3.4748985968879422,2.0200702593661846,0,2.782736301299883,fixed_beta_30,total_latency,20,neutral,1.8878612565295976
0.9,0.5,0,0.7,learned_router,target_sentiment_success,20,neutral,0.458257569495584
0.88794532767497,0.49625514417421074,0,0.6938604095485061,learned_router,independent_sentiment_score,20,neutral,0.44883534256589575
0.9,0.5,0,0.7,learned_router,classifier_sentiment_success,20,neutral,0.458257569495584
0.88794532767497,0.49625514417421074,0,0.6938604095485061,learned_router,classifier_target_probability,20,neutral,0.44883534256589575
0.25,0.0,0,0.1,learned_router,lexicon_sentiment_score,20,neutral,0.3
0.25,0.0,0,0.1,learned_router,lexicon_sentiment_success,20,neutral,0.3
36.935508251190186,24.38138303756714,0,30.526650619506835,learned_router,base_lm_perplexity,20,neutral,15.283667692196708
0.25066874395982824,0.22252469050270857,0,0.23686850932244682,learned_router,fluency,20,neutral,0.033863378833935275
0.125,0.109375,0,0.11875,learned_router,coherence,20,neutral,0.01875
0.0,0.0,0,0.0,learned_router,repeated_unigram_rate,20,neutral,0.0
0.0,0.0,0,0.0,learned_router,repeated_bigram_rate,20,neutral,0.0
0.0,0.0,0,0.0,learned_router,repeated_trigram_rate,20,neutral,0.0
1.0,1.0,0,1.0,learned_router,distinct_1,20,neutral,0.0
1.0,0.75,0,0.9,learned_router,distinct_2,20,neutral,0.3
