base_entropy,beta,between_sequence_beta_variance,near_beta_max,near_zero,position,prompt_id,prompt_sentiment_class,reward_range,seed,selected_token_reward
2.5676121711730957,11.234781265258789,5.352019257133643,0,0,1,5b2291cd1fafe8e93f36c2d7653e330f,neutral,0.1964954137802124,1,0.753391683101654
0.9889664649963379,8.931462287902832,5.352019257133643,0,0,0,5b2291cd1fafe8e93f36c2d7653e330f,neutral,0.5269815325737,2,0.7224724292755127
2.5676121711730957,11.234781265258789,5.352019257133643,0,0,1,5b2291cd1fafe8e93f36c2d7653e330f,neutral,0.1964954137802124,2,0.753391683101654
2.03090500831604,10.571730613708496,5.352019257133643,0,0,0,6257f77758402ac2118e606c86ae6882,neutral,0.694444552063942,1,0.8443424105644226
0.9735836982727051,9.103910446166992,5.352019257133643,0,0,1,6257f77758402ac2118e606c86ae6882,neutral,0.27851569652557373,1,0.7945864796638489
2.03090500831604,10.571730613708496,5.352019257133643,0,0,0,6257f77758402ac2118e606c86ae6882,neutral,0.694444552063942,2,0.8443424105644226
0.9735836982727051,9.103910446166992,5.352019257133643,0,0,1,6257f77758402ac2118e606c86ae6882,neutral,0.27851569652557373,2,0.7945864796638489
2.5117721557617188,5.800592422485352,5.352019257133643,0,0,0,476a638609c624c4ac759eabb6dee45c,neutral,0.06877920031547546,1,0.3825909495353699
2.568943977355957,14.620003700256348,5.352019257133643,0,0,1,476a638609c624c4ac759eabb6dee45c,neutral,0.1547759771347046,1,0.3931311070919037
2.5117721557617188,5.800592422485352,5.352019257133643,0,0,0,476a638609c624c4ac759eabb6dee45c,neutral,0.06877920031547546,2,0.3825909495353699
2.568943977355957,14.620003700256348,5.352019257133643,0,0,1,476a638609c624c4ac759eabb6dee45c,neutral,0.1547759771347046,2,0.3931311070919037
2.7697951793670654,5.1784257888793945,5.352019257133643,0,0,0,aa9b4687e92d0bf8dd6d42d9d352880e,neutral,0.21834473311901093,1,0.33693796396255493
2.5915560722351074,6.7421650886535645,5.352019257133643,0,0,1,aa9b4687e92d0bf8dd6d42d9d352880e,neutral,0.20042730867862701,1,0.31097888946533203
