state_id,weight,top1_token_id_audit_only,top1_probability,entropy,top1_top2_margin,top1_differs_from_w1,w1_top_token_rank,w1_top_token_probability_change,top1_logprob_margin_change_vs_w1
f60_a2_p01_s04,0.5,29871,0.8017864227294922,1.600978136062622,0.7858457565307617,0.0,0,0.07621502876281738,0.37109375
f60_a2_p01_s04,0.75,29871,0.767423152923584,1.8388988971710205,0.749055027961731,0.0,0,0.04185420274734497,0.1855466365814209
f60_a2_p01_s04,1.0,29871,0.7255929708480835,2.1180596351623535,0.7046853303909302,0.0,0,2.4616718292236328e-05,0.0
f60_a3_p01_s00,0.0,13,0.5729671716690063,2.523899555206299,0.4989754259586334,1.0,1,-0.1720878705382347,0.7421875
f60_a3_p01_s00,0.25,306,0.1970975697040558,4.345977783203125,0.06990393996238708,0.0,0,-0.04897613823413849,-0.86669921875
f60_a3_p01_s00,0.5,306,0.23486380279064178,4.4512810707092285,0.1873343586921692,0.0,0,-0.011209413409233093,0.29296875
f60_a3_p01_s00,0.75,306,0.24445411562919617,4.354277610778809,0.1871795952320099,0.0,0,-0.0016241073608398438,0.146484375
f60_a3_p01_s00,1.0,306,0.24607966840267181,4.276295185089111,0.1793287694454193,0.0,0,0.0,0.0
f60_a3_p01_s01,0.0,263,0.25766876339912415,2.715235471725464,0.04900224506855011,1.0,1,0.012271389365196228,0.09375
f60_a3_p01_s01,0.25,263,0.23808176815509796,2.8060901165008545,0.028794467449188232,1.0,1,0.01289212703704834,0.01171875
f60_a3_p01_s01,0.5,263,0.21738393604755402,2.9061124324798584,0.009954720735549927,1.0,1,0.011034190654754639,-0.0703125
f60_a3_p01_s01,0.75,297,0.20312270522117615,3.0107553005218506,0.007016971707344055,0.0,0,0.006727680563926697,-0.08203125
f60_a3_p01_s01,1.0,297,0.196400448679924,3.1171724796295166,0.021718278527259827,0.0,0,5.02169132232666e-06,0.0
f60_a3_p01_s02,0.0,29909,0.22763846814632416,4.317849636077881,0.07717861235141754,1.0,1,-0.11660537123680115,-1.1796875
f60_a3_p01_s02,0.25,13,0.1849602311849594,4.390115737915039,0.015562355518341064,0.0,0,-0.08210434019565582,-1.505859375
f60_a3_p01_s02,0.5,13,0.21781954169273376,4.395515441894531,0.09705737978219986,0.0,0,-0.049245595932006836,-1.0039061307907104
f60_a3_p01_s02,0.75,13,0.24617113173007965,4.348836898803711,0.163552924990654,0.0,0,-0.020895838737487793,-0.501953125
f60_a3_p01_s02,1.0,13,0.26707014441490173,4.267797946929932,0.21281154453754425,0.0,0,1.1622905731201172e-06,0.0
f60_a3_p01_s03,0.0,884,0.4873386025428772,2.0042643547058105,0.2744361162185669,0.0,0,0.087331622838974,-0.0859375
f60_a3_p01_s03,0.25,884,0.4708276391029358,2.1217074394226074,0.2695102393627167,0.0,0,0.07082191109657288,-0.064453125
f60_a3_p01_s03,0.5,884,0.4510125517845154,2.256657838821411,0.26226669549942017,0.0,0,0.051007360219955444,-0.04296875
f60_a3_p01_s03,0.75,884,0.4275225102901459,2.409982204437256,0.25240999460220337,0.0,0,0.027517318725585938,-0.021484375
f60_a3_p01_s03,1.0,884,0.40001770853996277,2.5820376873016357,0.23965369164943695,0.0,0,1.2010335922241211e-05,0.0
f60_a3_p01_s04,0.0,583,0.9999994039535522,8.401050763495732e-06,0.9999991059303284,0.0,0,1.3470649719238281e-05,3.5
f60_a3_p01_s04,0.25,583,0.9999990463256836,1.7171751096611843e-05,0.9999983310699463,0.0,0,1.2934207916259766e-05,2.6250009536743164
f60_a3_p01_s04,0.5,583,0.9999974966049194,3.7447949580382556e-05,0.999995768070221,0.0,0,1.1444091796875e-05,1.75
f60_a3_p01_s04,0.75,583,0.9999943971633911,8.34077363833785e-05,0.9999902248382568,0.0,0,8.165836334228516e-06,0.875
f60_a3_p01_s04,1.0,583,0.9999860525131226,0.00019400462042540312,0.9999760985374451,0.0,0,-2.980232238769531e-07,0.0
f60_a4_p01_s00,0.0,13,0.5729671716690063,2.523899555206299,0.4989754259586334,1.0,1,-0.16699481755495071,0.6718748807907104
f60_a4_p01_s00,0.25,306,0.19632253050804138,4.374259948730469,0.07256390899419785,0.0,0,-0.044656917452812195,-0.9135743379592896
f60_a4_p01_s00,0.5,306,0.23182448744773865,4.493756294250488,0.18653078377246857,0.0,0,-0.009155690670013428,0.25781238079071045
f60_a4_p01_s00,0.75,306,0.24008966982364655,4.4167046546936035,0.18672728538513184,0.0,0,-0.0008947849273681641,0.12890636920928955
f60_a4_p01_s00,1.0,306,0.24098661541938782,4.357215404510498,0.1800556629896164,0.0,0,8.940696716308594e-08,0.0
f60_a4_p01_s01,0.0,263,0.25766876339912415,2.715235471725464,0.04900224506855011,1.0,1,-0.003119558095932007,-0.03125
f60_a4_p01_s01,0.25,263,0.2357158362865448,2.7942075729370117,0.021930858492851257,1.0,1,0.001998886466026306,-0.14453125
f60_a4_p01_s01,0.5,297,0.21608798205852509,2.879594087600708,0.0033501386642456055,0.0,0,0.004302114248275757,-0.2265625
f60_a4_p01_s01,0.75,297,0.21545064449310303,2.967224359512329,0.026057377457618713,0.0,0,0.0036651790142059326,-0.11328125
f60_a4_p01_s01,1.0,297,0.21179139614105225,3.0545613765716553,0.04555444419384003,0.0,0,4.947185516357422e-06,0.0
f60_a4_p01_s02,0.0,29909,0.22763846814632416,4.317849636077881,0.07717861235141754,1.0,1,-0.09100645780563354,-0.8359375
f60_a4_p01_s02,0.25,13,0.18020878732204437,4.355257987976074,0.00035162270069122314,0.0,0,-0.06125682592391968,-1.248046875
f60_a4_p01_s02,0.5,13,0.20726747810840607,4.3504533767700195,0.07080613076686859,0.0,0,-0.03419813513755798,-0.83203125
f60_a4_p01_s02,0.75,13,0.22868777811527252,4.306783676147461,0.12936516106128693,0.0,0,-0.012780770659446716,-0.416015625
f60_a4_p01_s02,1.0,13,0.24147123098373413,4.22973108291626,0.17228856682777405,0.0,0,1.7434358596801758e-06,0.0
f60_a4_p01_s03,0.0,884,0.4873386025428772,2.0042643547058105,0.2744361162185669,0.0,0,0.1322236955165863,0.125
f60_a4_p01_s03,0.25,884,0.45944446325302124,2.1353261470794678,0.2523565888404846,0.0,0,0.10433077812194824,0.09375
f60_a4_p01_s03,0.5,884,0.4281215965747833,2.282320976257324,0.22902655601501465,0.0,0,0.07300814986228943,0.06250005960464478
f60_a4_p01_s03,0.75,884,0.3932986557483673,2.4442200660705566,0.20459190011024475,0.0,0,0.038184523582458496,0.03125
f60_a4_p01_s03,1.0,884,0.35512563586235046,2.618926525115967,0.17932568490505219,0.0,0,1.1235475540161133e-05,0.0
f60_a4_p01_s04,0.0,583,0.9999997615814209,5.516941655514529e-06,0.9999995827674866,0.0,0,1.1801719665527344e-05,3.78125
f60_a4_p01_s04,0.25,583,0.9999991655349731,1.2628081094590016e-05,0.9999987483024597,0.0,0,1.138448715209961e-05,2.8359375
f60_a4_p01_s04,0.5,583,0.9999980926513672,2.9113738492014818e-05,0.9999970197677612,0.0,0,1.0371208190917969e-05,1.890625
f60_a4_p01_s04,0.75,583,0.9999954700469971,6.938594015082344e-05,0.9999926090240479,0.0,0,7.450580596923828e-06,0.9453125
f60_a4_p01_s04,1.0,583,0.9999878406524658,0.0001735397963784635,0.9999805688858032,0.0,0,-5.960464477539063e-08,0.0
f60_a0_p02_s00,0.0,13,0.5084822177886963,2.7121102809906006,0.4158807396888733,1.0,2,-0.11828497052192688,0.5390625
f60_a0_p02_s00,0.25,13,0.30719709396362305,3.7010505199432373,0.15151716768741608,1.0,1,-0.050964564085006714,-0.484375
f60_a0_p02_s00,0.5,306,0.1948898881673813,4.24315071105957,0.06302078068256378,0.0,0,-0.01175495982170105,-0.7734375
f60_a0_p02_s00,0.75,306,0.20892752707004547,4.421025276184082,0.1511366367340088,0.0,0,0.002282187342643738,0.12109375
f60_a0_p02_s00,1.0,306,0.20664595067501068,4.468896865844727,0.14212793111801147,0.0,0,1.043081283569336e-07,0.0
f60_a0_p02_s01,0.0,29889,0.5086767673492432,1.8633897304534912,0.3301144242286682,0.0,0,0.0685654878616333,0.2656249403953552
f60_a0_p02_s01,0.25,29889,0.49536311626434326,1.8844871520996094,0.3095349669456482,0.0,0,0.05525106191635132,0.19921875
f60_a0_p02_s01,0.5,29889,0.479276180267334,1.9205281734466553,0.28713810443878174,0.0,0,0.03916254639625549,0.13281255960464478
f60_a0_p02_s01,0.75,29889,0.46083909273147583,1.966786503791809,0.2634074091911316,0.0,0,0.020723611116409302,0.06640630960464478
f60_a0_p02_s01,1.0,29889,0.44014692306518555,2.021411180496216,0.23863297700881958,0.0,0,2.917647361755371e-05,0.0
f60_a0_p02_s02,0.0,3063,0.9264200925827026,0.59517502784729,0.9140060544013977,0.0,0,0.03884601593017578,0.0625
f60_a0_p02_s02,0.25,3063,0.9201818704605103,0.6382503509521484,0.907657265663147,0.0,0,0.03260791301727295,0.046875
f60_a0_p02_s02,0.5,3063,0.911731481552124,0.6957327127456665,0.8991264700889587,0.0,0,0.024158239364624023,0.03125
f60_a0_p02_s02,0.75,3063,0.9010003805160522,0.7668631672859192,0.8883475661277771,0.0,0,0.013427257537841797,0.015625
f60_a0_p02_s02,1.0,3063,0.8875759243965149,0.8530364632606506,0.874915361404419,0.0,0,2.8014183044433594e-06,0.0
f60_a0_p02_s03,0.0,306,0.5570321679115295,1.6675324440002441,0.34560662508010864,0.0,0,-0.05589944124221802,-0.5
f60_a0_p02_s03,0.25,306,0.5749890804290771,1.6497712135314941,0.38239187002182007,0.0,0,-0.03794240951538086,-0.375
f60_a0_p02_s03,0.5,306,0.5902549028396606,1.6372801065444946,0.4157758951187134,0.0,0,-0.022676467895507812,-0.25
f60_a0_p02_s03,0.75,306,0.6028860807418823,1.6304454803466797,0.4456138610839844,0.0,0,-0.010045468807220459,-0.125
f60_a0_p02_s03,1.0,306,0.6129316091537476,1.6297751665115356,0.4718267321586609,0.0,0,-5.960464477539063e-08,0.0
f60_a0_p02_s04,0.0,565,0.7993025183677673,0.9640670418739319,0.7110136151313782,0.0,0,0.07607871294021606,0.25000011920928955
f60_a0_p02_s04,0.25,565,0.7838916778564453,1.018412709236145,0.6917206645011902,0.0,0,0.0606684684753418,0.18750011920928955
f60_a0_p02_s04,0.5,565,0.766076922416687,1.0828285217285156,0.6701911687850952,0.0,0,0.042853474617004395,0.12500011920928955
f60_a0_p02_s04,0.75,565,0.7459057569503784,1.1552560329437256,0.6465234160423279,0.0,0,0.022682249546051025,0.06249988079071045
f60_a0_p02_s04,1.0,565,0.7232245206832886,1.2351888418197632,0.6206494569778442,0.0,0,4.172325134277344e-07,0.0
f60_a1_p02_s00,0.0,13,0.5084822177886963,2.7121102809906006,0.4158807396888733,1.0,2,-0.1110602617263794,0.6601563692092896
f60_a1_p02_s00,0.25,13,0.2359248399734497,3.9586093425750732,0.06566233932971954,1.0,1,-0.029156118631362915,-0.7167967557907104
f60_a1_p02_s00,0.5,306,0.20503120124340057,4.411892414093018,0.1366221010684967,0.0,0,0.005612298846244812,0.05468761920928955
f60_a1_p02_s00,0.75,306,0.20892255008220673,4.494759559631348,0.1456388533115387,0.0,0,0.009502261877059937,0.15136730670928955
f60_a1_p02_s00,1.0,306,0.1994212418794632,4.519737243652344,0.12914380431175232,0.0,0,-7.450580596923828e-08,0.0
f60_a1_p02_s01,0.0,29889,0.5086767673492432,1.8633897304534912,0.3301144242286682,0.0,0,0.09847232699394226,0.40625
f60_a1_p02_s01,0.25,29889,0.4885792136192322,1.9005320072174072,0.2987377941608429,0.0,0,0.07837405800819397,0.3046875
f60_a1_p02_s01,0.5,29889,0.4651656746864319,1.9532830715179443,0.2651004195213318,0.0,0,0.05495867133140564,0.203125
f60_a1_p02_s01,0.75,29889,0.43898195028305054,2.015997886657715,0.2299952208995819,0.0,0,0.02877327799797058,0.1015625
f60_a1_p02_s01,1.0,29889,0.4102400839328766,2.0861189365386963,0.19405874609947205,0.0,0,2.9295682907104492e-05,0.0
f60_a1_p02_s02,0.0,363,0.8770812153816223,0.6826587915420532,0.8403096795082092,0.0,0,0.006684482097625732,0.1875
f60_a1_p02_s02,0.25,363,0.8769628405570984,0.6750472784042358,0.8384317755699158,0.0,0,0.00656658411026001,0.140625
f60_a1_p02_s02,0.5,363,0.8753871321678162,0.6787971258163452,0.8350794911384583,0.0,0,0.004990935325622559,0.09375
f60_a1_p02_s02,0.75,363,0.8731584548950195,0.6872377991676331,0.8310239315032959,0.0,0,0.0027622580528259277,0.046875
f60_a1_p02_s02,1.0,363,0.8703968524932861,0.6991958618164062,0.8263799548149109,0.0,0,4.76837158203125e-07,0.0
f60_a1_p02_s03,0.0,367,0.9231890439987183,0.608717679977417,0.9151392579078674,0.0,0,0.011787772178649902,0.0703125
f60_a1_p02_s03,0.25,367,0.9234417676925659,0.6058300733566284,0.9156830906867981,0.0,0,0.012040853500366211,0.107421875
f60_a1_p02_s03,0.5,367,0.9209898710250854,0.6221160888671875,0.9135336875915527,0.0,0,0.009589016437530518,0.14453125
f60_a1_p02_s03,0.75,367,0.916965663433075,0.6487755179405212,0.9093511700630188,0.0,0,0.005564749240875244,0.119140625
f60_a1_p02_s03,1.0,367,0.9114019274711609,0.6852238774299622,0.9028760194778442,0.0,0,1.0132789611816406e-06,0.0
f60_a1_p02_s04,0.0,881,0.9921886920928955,0.07249508798122406,0.9909127950668335,0.0,0,-0.001927018165588379,-0.0625
f60_a1_p02_s04,0.25,881,0.9947813153266907,0.05181388929486275,0.9940053820610046,0.0,0,0.0006657838821411133,0.4375
f60_a1_p02_s04,0.5,881,0.9948908090591431,0.05029326677322388,0.9940385222434998,0.0,0,0.0007750391960144043,0.3437495231628418
f60_a1_p02_s04,0.75,881,0.9946439266204834,0.05177530646324158,0.9936934113502502,0.0,0,0.0005283355712890625,0.2343745231628418
f60_a1_p02_s04,1.0,881,0.9941158294677734,0.0555279403924942,0.9929149150848389,0.0,0,2.980232238769531e-07,0.0
f60_a2_p02_s00,0.0,13,0.5084822177886963,2.7121102809906006,0.4158807396888733,1.0,2,-0.10267838835716248,0.7734375
f60_a2_p02_s00,0.25,306,0.18226106464862823,4.15434455871582,0.005866199731826782,0.0,0,-0.008772119879722595,-0.8969724178314209
f60_a2_p02_s00,0.5,306,0.2089606076478958,4.489070892333984,0.15138590335845947,0.0,0,0.017925187945365906,0.359375
f60_a2_p02_s00,0.75,306,0.20503905415534973,4.529730796813965,0.13742434978485107,0.0,0,0.01400025188922882,0.17968761920928955
f60_a2_p02_s00,1.0,306,0.19103936851024628,4.5585784912109375,0.11564052104949951,0.0,0,-1.341104507446289e-07,0.0
f60_a2_p02_s01,0.0,11302,0.2956216037273407,2.846031904220581,0.12452894449234009,0.0,0,0.1103672981262207,0.53125
f60_a2_p02_s01,0.25,11302,0.26685279607772827,2.9685027599334717,0.09047387540340424,0.0,0,0.08159846067428589,0.3984375
f60_a2_p02_s01,0.5,11302,0.23866470158100128,3.1049375534057617,0.0585111528635025,0.0,0,0.05340927839279175,0.265625
f60_a2_p02_s01,0.75,11302,0.2113901674747467,3.255530834197998,0.029160454869270325,0.0,0,0.02613358199596405,0.1328125
f60_a2_p02_s01,1.0,11302,0.18525975942611694,3.4215283393859863,0.002872183918952942,0.0,0,2.2351741790771484e-06,0.0
f60_a2_p02_s02,0.0,11314,0.16332168877124786,3.8221397399902344,0.05869390070438385,0.0,0,-0.0017571896314620972,-0.0625
f60_a2_p02_s02,0.25,11314,0.16640439629554749,3.906567335128784,0.07195967435836792,0.0,0,0.0013258904218673706,0.05859363079071045
f60_a2_p02_s02,0.5,11314,0.16778996586799622,3.9955594539642334,0.07293013483285904,0.0,0,0.002711758017539978,0.0625
f60_a2_p02_s02,0.75,11314,0.16737519204616547,4.087153434753418,0.06974613666534424,0.0,0,0.0022964030504226685,0.03125011920928955
f60_a2_p02_s02,1.0,11314,0.16508233547210693,4.179495334625244,0.06573405116796494,0.0,0,3.1888484954833984e-06,0.0
f60_a2_p02_s03,0.0,29915,0.22228173911571503,3.108706474304199,0.07988269627094269,0.0,0,0.013939902186393738,-0.09375
f60_a2_p02_s03,0.25,29915,0.22075946629047394,3.1230592727661133,0.08261170983314514,0.0,0,0.012417465448379517,-0.0703125
f60_a2_p02_s03,0.5,29915,0.21782170236110687,3.143420696258545,0.08466996252536774,0.0,0,0.009479835629463196,-0.046875
f60_a2_p02_s03,0.75,29915,0.21365401148796082,3.1664624214172363,0.08607538044452667,0.0,0,0.005312055349349976,-0.0234375
f60_a2_p02_s03,1.0,29915,0.20834971964359283,3.1907482147216797,0.08682040125131607,0.0,0,4.410743713378906e-06,0.0
f60_a2_p02_s04,0.0,29889,0.7258417010307312,1.4601728916168213,0.6349919438362122,0.0,0,-0.010520458221435547,-0.015625
f60_a2_p02_s04,0.25,29889,0.7382339835166931,1.3741672039031982,0.6461933851242065,0.0,0,0.0018715858459472656,-0.01171875
f60_a2_p02_s04,0.5,29889,0.7401490211486816,1.3438997268676758,0.6482294201850891,0.0,0,0.0037877559661865234,-0.0078125
f60_a2_p02_s04,0.75,29889,0.739091157913208,1.334322452545166,0.6476607918739319,0.0,0,0.0027303695678710938,-0.00390625
f60_a2_p02_s04,1.0,29889,0.7363831996917725,1.3365809917449951,0.6456429958343506,0.0,0,2.3543834686279297e-05,0.0
f60_a3_p02_s00,0.0,13,0.5084822177886963,2.7121102809906006,0.4158807396888733,1.0,2,-0.09268954396247864,0.89453125
f60_a3_p02_s00,0.25,306,0.19047601521015167,4.288079738616943,0.05798839032649994,0.0,0,0.009430646896362305,-0.445556640625
f60_a3_p02_s00,0.5,306,0.20835170149803162,4.529356002807617,0.14736157655715942,0.0,0,0.027304664254188538,0.419921875
f60_a3_p02_s00,0.75,306,0.19864286482334137,4.56294584274292,0.12690965831279755,0.0,0,0.017593026161193848,0.20996105670928955
f60_a3_p02_s00,1.0,306,0.18105052411556244,4.601808071136475,0.10039540380239487,0.0,0,-1.4901161193847656e-08,0.0
f60_a3_p02_s01,0.0,11302,0.2956216037273407,2.846031904220581,0.12452894449234009,0.0,0,0.09334464371204376,0.3359375
f60_a3_p02_s01,0.25,11302,0.2727320194244385,2.9718029499053955,0.10105772316455841,0.0,0,0.07045425474643707,0.251953125
f60_a3_p02_s01,0.5,11302,0.24941162765026093,3.1148695945739746,0.0786619782447815,0.0,0,0.04713378846645355,0.16796875
f60_a3_p02_s01,0.75,11302,0.22587178647518158,3.2745559215545654,0.05768996477127075,0.0,0,0.0235929936170578,0.083984375
f60_a3_p02_s01,1.0,11302,0.20228241384029388,3.4505615234375,0.038469135761260986,0.0,0,2.3245811462402344e-06,0.0
f60_a3_p02_s02,0.0,11314,0.16332168877124786,3.8221397399902344,0.05869390070438385,0.0,0,-0.03774847090244293,-0.3749997615814209
f60_a3_p02_s02,0.25,11314,0.1757025122642517,3.883255958557129,0.07321615517139435,0.0,0,-0.025367140769958496,-0.2812497615814209
f60_a3_p02_s02,0.5,11314,0.1863919347524643,3.9460506439208984,0.0873999372124672,0.0,0,-0.014677107334136963,-0.18749988079071045
f60_a3_p02_s02,0.75,11314,0.19497664272785187,4.009305000305176,0.10069208592176437,0.0,0,-0.006092756986618042,-0.09375
f60_a3_p02_s02,1.0,11314,0.20107361674308777,4.071718692779541,0.11254209280014038,0.0,0,4.157423973083496e-06,0.0
f60_a3_p02_s03,0.0,29915,0.22228173911571503,3.108706474304199,0.07988269627094269,0.0,0,0.01892276108264923,-0.078125
f60_a3_p02_s03,0.25,29915,0.21960659325122833,3.130253791809082,0.08164244890213013,0.0,0,0.016247421503067017,-0.05859375
f60_a3_p02_s03,0.5,29915,0.21545132994651794,3.1575896739959717,0.08271563053131104,0.0,0,0.012091904878616333,-0.0390625
f60_a3_p02_s03,0.75,29915,0.2100052833557129,3.1871049404144287,0.08312724530696869,0.0,0,0.006646007299423218,-0.01953113079071045
f60_a3_p02_s03,1.0,29915,0.20336686074733734,3.2171788215637207,0.08287598192691803,0.0,0,3.7550926208496094e-06,0.0
f60_a3_p02_s04,0.0,29915,0.3016364574432373,3.327827215194702,0.22655320167541504,0.0,0,-0.030169248580932617,0.1874997615814209
f60_a3_p02_s04,0.25,29915,0.3134218156337738,3.272327423095703,0.231660857796669,0.0,0,-0.01838374137878418,0.14062488079071045
f60_a3_p02_s04,0.5,29915,0.321975976228714,3.2188713550567627,0.23395264148712158,0.0,0,-0.009829103946685791,0.09374988079071045
f60_a3_p02_s04,0.75,29915,0.32796186208724976,3.1705899238586426,0.23399922251701355,0.0,0,-0.0038436949253082275,0.04687488079071045
f60_a3_p02_s04,1.0,29915,0.33181241154670715,3.1288836002349854,0.2321842759847641,0.0,0,6.8247318267822266e-06,0.0
f60_a4_p02_s00,0.0,13,0.5084822177886963,2.7121102809906006,0.4158807396888733,1.0,2,-0.0844879299402237,0.9999998807907104
f60_a4_p02_s00,0.25,306,0.19617970287799835,4.3717451095581055,0.09376741945743561,0.0,0,0.023336261510849,-0.05310070514678955
f60_a4_p02_s00,0.5,306,0.20702531933784485,4.55031681060791,0.14314189553260803,0.0,0,0.034180402755737305,0.47265613079071045
f60_a4_p02_s00,0.75,306,0.19333277642726898,4.586272716522217,0.11777031421661377,0.0,0,0.020484372973442078,0.236328125
f60_a4_p02_s00,1.0,306,0.1728489100933075,4.631257057189941,0.08728250861167908,0.0,0,-5.960464477539063e-08,0.0
f60_a4_p02_s01,0.0,29885,0.7696231007575989,0.7632328271865845,0.6316372752189636,0.0,0,0.023887038230895996,0.21875
f60_a4_p02_s01,0.25,29885,0.7647709250450134,0.7669255137443542,0.6199476718902588,0.0,0,0.019034743309020996,0.16406238079071045
f60_a4_p02_s01,0.5,29885,0.7591331601142883,0.7721799612045288,0.6072969436645508,0.0,0,0.013396382331848145,0.109375
f60_a4_p02_s01,0.75,29885,0.7527835965156555,0.7787675857543945,0.5937539935112,0.0,0,0.00704580545425415,0.05468761920928955
f60_a4_p02_s01,1.0,29885,0.7457805871963501,0.7865764498710632,0.5793744325637817,0.0,0,4.297494888305664e-05,0.0
f60_a4_p02_s02,0.0,1438,0.9575222134590149,0.31514742970466614,0.9478369951248169,0.0,0,0.030625522136688232,0.609375
f60_a4_p02_s02,0.25,1438,0.9543483853340149,0.33141952753067017,0.9431067705154419,0.0,0,0.02745187282562256,0.45703125
f60_a4_p02_s02,0.5,1438,0.9478793144226074,0.37008780241012573,0.9348765015602112,0.0,0,0.020983874797821045,0.3046875
f60_a4_p02_s02,0.75,1438,0.9389879107475281,0.42209479212760925,0.9239873886108398,0.0,0,0.012091994285583496,0.1523432731628418
f60_a4_p02_s02,1.0,1438,0.926897406578064,0.4900636076927185,0.90965336561203,0.0,0,7.152557373046875e-07,0.0
f60_a4_p02_s03,0.0,451,0.9610950946807861,0.35691189765930176,0.9590253233909607,0.0,0,0.017450392246246338,0.65625
f60_a4_p02_s03,0.25,451,0.9605541825294495,0.36488306522369385,0.9582866430282593,0.0,0,0.016909301280975342,0.564453125
f60_a4_p02_s03,0.5,451,0.9565076231956482,0.3992905020713806,0.9538934826850891,0.0,0,0.0128631591796875,0.4179682731628418
f60_a4_p02_s03,0.75,451,0.9509487748146057,0.4457870125770569,0.9477519989013672,0.0,0,0.007304012775421143,0.2109375
f60_a4_p02_s03,1.0,451,0.9436447024345398,0.5057488083839417,0.9397274851799011,0.0,0,2.384185791015625e-07,0.0
f60_a4_p02_s04,0.0,23196,0.9296588897705078,0.5569288730621338,0.9123634696006775,0.0,0,-0.014331996440887451,-0.4296877384185791
f60_a4_p02_s04,0.25,23196,0.9520714282989502,0.44334676861763,0.9440565705299377,0.0,0,0.008073985576629639,0.3632807731628418
f60_a4_p02_s04,0.5,23196,0.9519923329353333,0.43997618556022644,0.9429464936256409,0.0,0,0.007993519306182861,0.2421875
f60_a4_p02_s04,0.75,23196,0.948853075504303,0.458592027425766,0.9386764168739319,0.0,0,0.004854381084442139,0.12109375
f60_a4_p02_s04,1.0,23196,0.9440034031867981,0.4900664687156677,0.9325754046440125,0.0,0,4.291534423828125e-06,0.0
f60_a0_p03_s00,0.0,13,0.41047707200050354,3.7994964122772217,0.34922629594802856,1.0,1,-0.07649977132678032,0.91015625
f60_a0_p03_s00,0.25,306,0.11265882104635239,5.134725093841553,0.05447735637426376,0.0,0,-0.0250905379652977,-0.331390380859375
f60_a0_p03_s00,0.5,306,0.12892112135887146,5.119786739349365,0.08222898840904236,0.0,0,-0.008829250931739807,0.0234375
f60_a0_p03_s00,0.75,306,0.13601860404014587,5.011940956115723,0.0869479775428772,0.0,0,-0.0017317533493041992,0.0273435115814209
f60_a0_p03_s00,1.0,306,0.1377505660057068,4.889071464538574,0.08667750656604767,0.0,0,1.043081283569336e-07,0.0
f60_a0_p03_s01,0.0,2675,0.09405815601348877,4.084922790527344,0.017290130257606506,0.0,0,-0.006984300911426544,-0.1015625
f60_a0_p03_s01,0.25,2675,0.09785474836826324,4.104535102844238,0.02399010956287384,0.0,0,-0.003187514841556549,-0.0234375
f60_a0_p03_s01,0.5,2675,0.10031124204397202,4.125411033630371,0.03028271347284317,0.0,0,-0.0007306188344955444,0.0546875
f60_a0_p03_s01,0.75,2675,0.10138643532991409,4.144144535064697,0.034243084490299225,0.0,0,0.0003444179892539978,0.107421875
f60_a0_p03_s01,1.0,2675,0.10104453563690186,4.159117698669434,0.026538975536823273,0.0,0,2.1904706954956055e-06,0.0
f60_a0_p03_s02,0.0,2675,0.14455774426460266,4.345915794372559,0.09301410615444183,0.0,0,-0.06519857048988342,0.11718761920928955
f60_a0_p03_s02,0.25,2675,0.1629914492368698,4.328304767608643,0.10555214434862137,0.0,0,-0.04676428437232971,0.1289064884185791
f60_a0_p03_s02,0.5,2675,0.1803438663482666,4.306338787078857,0.11399907618761063,0.0,0,-0.029411718249320984,0.0859377384185791
f60_a0_p03_s02,0.75,2675,0.19611547887325287,4.280383586883545,0.12080100178718567,0.0,0,-0.013640105724334717,0.04296875
f60_a0_p03_s02,1.0,2675,0.2097570300102234,4.2538275718688965,0.12566706538200378,0.0,0,1.2367963790893555e-06,0.0
f60_a0_p03_s03,0.0,29889,0.7031922340393066,1.1643476486206055,0.5335391759872437,0.0,0,0.10425293445587158,0.5156250596046448
f60_a0_p03_s03,0.25,29889,0.682211697101593,1.2007273435592651,0.49497541785240173,0.0,0,0.08327227830886841,0.3867186903953552
f60_a0_p03_s03,0.5,29889,0.6575862169265747,1.2534563541412354,0.4522777795791626,0.0,0,0.058645427227020264,0.2578125596046448
f60_a0_p03_s03,0.75,29889,0.6298417448997498,1.3173792362213135,0.4061402976512909,0.0,0,0.030898571014404297,0.12890630960464478
f60_a0_p03_s03,1.0,29889,0.5989790558815002,1.3924193382263184,0.35696959495544434,0.0,0,3.2901763916015625e-05,0.0
f60_a0_p03_s04,0.0,590,0.9575703144073486,0.21914635598659515,0.9242880344390869,0.0,0,0.06742984056472778,0.921875
f60_a0_p03_s04,0.25,590,0.9466418623924255,0.26515573263168335,0.9052115082740784,0.0,0,0.05650222301483154,0.6914064884185791
f60_a0_p03_s04,0.5,590,0.9323725700378418,0.3258916735649109,0.880990207195282,0.0,0,0.042233824729919434,0.4609375
f60_a0_p03_s04,0.75,590,0.9139619469642639,0.40401995182037354,0.8505393266677856,0.0,0,0.023823142051696777,0.23046875
f60_a0_p03_s04,1.0,590,0.8901404738426208,0.5052424669265747,0.8123608827590942,0.0,0,0.0,0.0
f60_a1_p03_s00,0.0,13,0.41047707200050354,3.7994964122772217,0.34922629594802856,1.0,1,-0.07307137176394463,0.95703125
f60_a1_p03_s00,0.25,306,0.11274819076061249,5.160945892333984,0.06303305923938751,0.0,0,-0.02157270908355713,-0.12646484375
f60_a1_p03_s00,0.5,306,0.1271531581878662,5.132030487060547,0.07926683872938156,0.0,0,-0.00716833770275116,0.03125
