case_id,sample_id,alpha,fusion,lambda,nll,gradient,entropy,max_probability,logit_std
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,0.05,1.8631638288497925,1.8625998497009277,1.0576249361038208,0.7130782008171082,2.484015703201294
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,0.1,1.9584050178527832,1.9407572746276855,0.9990137219429016,0.7239723801612854,2.5727996826171875
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,0.25,2.2608582973480225,2.0793721675872803,0.867285430431366,0.7524102926254272,2.849174737930298
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,0.5,2.7995924949645996,2.2187557220458984,0.7130438685417175,0.792614758014679,3.335285186767578
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,0.75,3.3661062717437744,2.3073651790618896,0.6029952764511108,0.8203660845756531,3.8431315422058105
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,1.0,3.9510459899902344,2.3689353466033936,0.5229201316833496,0.840997576713562,4.365304470062256
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,1.5,5.158843517303467,2.4576902389526367,0.41669973731040955,0.8665428757667542,5.436197757720947
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,2.0,6.404581546783447,2.520101547241211,0.3417101800441742,0.8885122537612915,6.527963638305664
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,4.0,11.546348571777344,2.6013870239257812,0.18743309378623962,0.9346876740455627,10.97773551940918
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,8.0,22.038742065429688,2.6339333057403564,0.062077321112155914,0.9810700416564941,19.983964920043945
f60_a1_p03,pku_round0_00123,"0.75,0.25",current,16.0,43.14188766479492,2.6395363807678223,0.01216073241084814,0.9973262548446655,38.06804656982422
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,0.0,1.7737606763839722,1.0298737287521362,1.1350104808807373,0.6996224522590637,2.3971807956695557
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,0.001,1.7747925519943237,1.0337625741958618,1.134917974472046,0.699617862701416,2.3965003490448
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,0.01,1.7842154502868652,1.0571026802062988,1.1345982551574707,0.6994725465774536,2.3904781341552734
