count,fraction_near_max,fraction_near_zero,max,mean,method,min,p05,p50,p95,position,std
600,0.0,0.6233333333333333,0.7029282450675964,0.058341279834043386,v2_heuristic,2.370046331634512e-06,,,,2,0.07778068573575574
600,0.0,0.6216666666666667,0.5668986439704895,0.06045652385852369,v2_heuristic,4.5094861889083404e-07,,,,3,0.07604862327069083
600,0.0,0.5866666666666667,0.9098613858222961,0.06448654974467188,v2_heuristic,5.418840487436682e-07,,,,4,0.08509896278396782
600,0.0,0.5966666666666667,0.7813092470169067,0.06223013285821404,v2_heuristic,2.6429654553794535e-06,,,,5,0.07856537765977314
600,0.0,0.5866666666666667,0.899746835231781,0.06708879019680504,v2_heuristic,2.771645085886121e-06,,,,6,0.09171066233140292
600,0.0,0.6183333333333333,0.5103064775466919,0.060454674820345486,v2_heuristic,4.059330365180358e-07,,,,7,0.0728707899587658
600,0.0,0.6166666666666667,0.6839877963066101,0.05625306711530527,v2_heuristic,1.1967622413067147e-06,,,,8,0.07088758536281047
600,0.0,0.6066666666666667,0.9380840063095093,0.06026238974959748,v2_heuristic,5.112904545967467e-06,,,,9,0.0808341914208126
600,0.0,0.6316666666666667,0.8793041110038757,0.05691151839043537,v2_heuristic,9.405026162312424e-07,,,,10,0.07710195337675357
600,0.0,0.6866666666666666,0.5379745364189148,0.05233511132766921,v2_heuristic,6.009383923810674e-07,,,,11,0.0725186966477599
600,0.0,0.6566666666666666,0.44482389092445374,0.05111370053385296,v2_heuristic,4.036907739646267e-06,,,,12,0.06493086284620296
600,0.0,0.6783333333333333,0.5463231205940247,0.05132000192942352,v2_heuristic,2.173035909436294e-06,,,,13,0.06854185877481413
600,0.0,0.685,0.5570814609527588,0.051755242483051044,v2_heuristic,1.2832235825044336e-06,,,,14,0.06989183867225111
600,0.0,0.6616666666666666,0.7585704922676086,0.051687382067988945,v2_heuristic,2.3159257978022652e-07,,,,15,0.06938126308018401
600,0.0,0.6533333333333333,0.34559956192970276,0.049342231765299734,v2_heuristic,3.2602738997411507e-07,,,,16,0.05677145400385142
600,0.0,0.7016666666666667,0.6125561594963074,0.04689395222441097,v2_heuristic,2.394856437604176e-06,,,,17,0.06485052956015139
